image_id,x_1,y_1,width,height,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,"rightmouth_x, rightmouth_y"
data/flickr/0/image00270.jpg,-2,105,219,219,69.0,179.0,136.0,161.0,87.0,223.0,91.0,265.0,
data/flickr/0/image00276.jpg,161,136,163,163,214.0,189.0,274.0,179.0,232.0,215.0,220.0,250.0,
data/flickr/0/image00282.jpg,112,30,106,106,143.0,62.0,184.0,62.0,164.0,87.0,148.0,102.0,
data/flickr/0/image00283.jpg,165,104,426,426,314.0,221.0,452.0,240.0,422.0,316.0,335.0,385.0,
data/flickr/0/image00287.jpg,197,82,100,100,,,,,246.814758301,131.142318726,232.0,144.0,
data/flickr/0/image00288.jpg,313,150,64,64,336.437713623,170.217269897,352.189880371,169.041732788,350.196838379,182.598419189,340.0,195.0,
data/flickr/0/image00288.jpg,420,166,56,56,438.615112305,181.615249634,459.379730225,184.022735596,446.138519287,190.342407227,435.906677246,203.433151245,
data/flickr/0/image00291.jpg,1145,354,483,483,1281.0,507.0,1455.0,478.0,1397.0,589.0,1348.0,705.0,
data/flickr/0/image00292.jpg,85,99,193,193,137.0,167.0,214.0,156.0,184.0,174.0,159.0,232.0,
data/flickr/0/image00294.jpg,39,26,221,221,112.0,89.0,191.0,90.0,154.0,145.0,123.0,178.0,
data/flickr/0/image00299.jpg,341,193,324,324,450.0,284.0,564.0,292.0,515.0,355.0,458.0,420.0,
data/flickr/0/image00302.jpg,105,71,144,144,152.0,115.0,203.0,112.0,176.0,150.0,161.0,170.0,
data/flickr/0/image00303.jpg,37,63,251,251,,,,,163.0,152.0,125.0,221.0,
data/flickr/0/image00304.jpg,46,92,159,159,124.0,132.0,168.0,155.0,113.0,171.0,99.0,180.0,
data/flickr/0/image00310.jpg,122,96,80,80,149.0,119.0,178.0,120.0,164.0,137.0,152.0,147.0,
data/flickr/0/image00316.jpg,115,71,116,116,151.0,106.0,195.0,105.0,174.0,130.0,154.0,146.0,
data/flickr/0/image00320.jpg,198,70,173,173,265.0,113.0,324.0,129.0,286.0,158.0,245.0,178.0,
data/flickr/0/image00321.jpg,124,77,144,144,169.0,121.0,223.0,119.0,198.0,152.0,179.0,177.0,
data/flickr/0/image00322.jpg,56,122,130,130,94.0,165.0,141.0,157.0,113.0,189.0,107.0,214.0,
data/flickr/0/image00323.jpg,-39,81,357,357,68.0,181.0,202.0,181.0,137.0,278.0,78.0,311.0,
data/flickr/0/image00325.jpg,137,93,96,96,168.0,122.0,200.0,120.0,193.0,141.0,178.0,160.0,
data/flickr/0/image00328.jpg,105,89,170,170,161.0,138.0,221.0,141.0,194.0,180.0,165.0,205.0,
data/flickr/0/image00329.jpg,101,140,93,93,131.0,167.0,164.0,169.0,141.0,174.0,125.0,198.0,
data/flickr/0/image00331.jpg,25,76,261,261,95.0,168.0,177.0,140.0,146.0,204.0,127.0,262.0,
data/flickr/0/image00332.jpg,134,73,75,75,162.671234131,91.1815032959,190.781967163,100.171234131,173.801376343,108.01940918,158.0,118.0,
data/flickr/0/image00333.jpg,122,62,65,65,144.448822021,79.2519683838,169.251968384,84.4488220215,153.220840454,92.6284179688,145.157485962,105.0,
data/flickr/0/image00337.jpg,664,188,147,147,707.0,240.0,761.0,233.0,731.0,253.0,719.0,293.0,
data/flickr/0/image00343.jpg,300,81,108,108,348.0,109.0,382.0,122.0,347.0,143.0,336.0,151.0,
data/flickr/0/image00345.jpg,624,157,86,86,,,,,666.0,207.0,661.0,218.0,
data/flickr/0/image00350.jpg,129,189,203,203,195.0,247.0,267.0,248.0,234.0,303.0,200.0,321.0,
data/flickr/0/image00351.jpg,861,346,479,479,1018.0,479.0,1188.0,487.0,1116.0,602.0,1020.0,666.0,
data/flickr/0/image00355.jpg,113,51,96,96,151.0,75.0,182.0,84.0,164.0,106.0,144.0,115.0,
data/flickr/0/image00357.jpg,121,192,88,88,,,183.0,219.0,171.0,241.0,149.0,252.0,
data/flickr/0/image00359.jpg,265,74,54,54,279.0,93.0,301.0,87.0,293.487060547,100.629920959,287.311584473,113.993247986,
data/flickr/0/image00360.jpg,177,101,85,85,203.0,129.0,234.0,124.0,221.0,144.0,211.0,162.0,
data/flickr/0/image00362.jpg,113,100,328,328,216.0,202.0,338.0,185.0,280.0,262.0,244.0,335.0,
data/flickr/0/image00363.jpg,255,40,92,92,291.0,63.0,321.0,73.0,302.0,91.0,282.0,97.0,
data/flickr/0/image00367.jpg,108,301,1017,1017,443.0,587.0,801.0,627.0,689.0,823.0,412.0,936.0,
data/flickr/0/image00368.jpg,158,99,145,145,215.0,137.0,263.0,150.0,237.0,182.0,203.0,191.0,
data/flickr/0/image00370.jpg,60,95,169,169,117.0,145.0,176.0,140.0,135.0,183.0,128.0,212.0,
data/flickr/0/image00371.jpg,469,208,180,180,,,,,558.0,312.0,527.0,326.0,
data/flickr/0/image00375.jpg,65,179,259,259,147.0,269.0,223.0,237.0,160.0,320.0,186.0,367.0,
data/flickr/0/image00376.jpg,125,75,154,154,176.0,123.0,224.0,120.0,221.0,148.0,176.0,182.0,
data/flickr/0/image00377.jpg,725,349,604,604,901.0,526.0,1160.0,548.0,1071.0,530.0,950.0,718.0,
data/flickr/0/image00379.jpg,64,102,182,182,121.0,157.0,186.0,155.0,158.0,198.0,135.0,231.0,
data/flickr/0/image00387.jpg,84,149,149,149,131.0,192.0,187.0,187.0,156.0,230.0,147.0,252.0,
data/flickr/0/image00389.jpg,329,21,62,62,346.766021729,43.9126358032,370.753662109,38.3577041626,357.480316162,54.8931388855,354.975616455,66.2148513794,
data/flickr/0/image00391.jpg,183,67,550,550,354.0,228.0,554.0,223.0,469.0,380.0,393.0,455.0,
data/flickr/0/image00397.jpg,77,122,211,211,150.0,179.0,223.0,182.0,182.0,240.0,156.0,261.0,
data/flickr/3/image00399.jpg,287,94,53,53,307.574066162,108.503936768,325.706787109,113.670791626,310.011260986,119.930633545,301.366699219,128.773910522,
data/flickr/0/image00400.jpg,200,123,48,48,,,,,233.0,145.0,230.0,161.0,
data/flickr/0/image00400.jpg,239,121,56,56,255.718032837,140.335586548,275.515563965,137.654663086,265.926147461,152.399703979,261.389190674,159.30821228,
data/flickr/0/image00401.jpg,98,82,111,111,,,,,154.0,136.0,138.0,159.0,
data/flickr/0/image00401.jpg,243,41,83,83,272.0,65.0,301.0,68.0,287.0,78.0,266.0,91.0,
data/flickr/0/image00405.jpg,195,267,819,819,472.0,472.0,773.0,520.0,612.0,709.0,474.0,818.0,
data/flickr/0/image00410.jpg,1402,413,1029,1029,1716.0,749.0,2043.0,703.0,2024.65234375,1001.20172119,1780.0,1145.0,
data/flickr/0/image00412.jpg,182,191,77,77,207.0,214.0,235.0,214.0,224.0,233.0,210.0,240.0,
data/flickr/0/image00416.jpg,143,139,53,53,155.849273682,160.343078613,174.01574707,151.546676636,172.290969849,168.072738647,168.565811157,177.075363159,
data/flickr/0/image00419.jpg,169,37,195,195,,,304.0,87.0,267.0,150.0,237.0,174.0,
data/flickr/0/image00420.jpg,111,94,205,205,179.0,159.0,233.0,159.0,236.0,190.0,185.0,231.0,
data/flickr/0/image00426.jpg,106,74,46,46,,,137.0,88.0,132.15057373,99.4820632935,118.0,103.0,
data/flickr/0/image00426.jpg,170,72,51,51,187.0,88.0,204.0,87.0,192.913391113,98.8001480103,189.0,106.0,
data/flickr/0/image00427.jpg,439,93,169,169,482.0,150.0,546.0,133.0,523.0,157.0,505.0,210.0,
data/flickr/0/image00430.jpg,43,106,246,246,125.0,178.0,210.0,185.0,164.0,190.0,119.0,249.0,
data/flickr/0/image00431.jpg,66,55,46,46,82.0,69.0,98.0,72.0,92.0,78.0,85.0,87.0,
data/flickr/0/image00434.jpg,120,43,55,55,135.133102417,63.7907752991,155.0,57.0,145.0,72.0,141.529815674,82.0022506714,
data/flickr/0/image00435.jpg,170,107,157,157,219.0,156.0,274.0,154.0,251.0,199.0,238.0,223.0,
data/flickr/0/image00436.jpg,437,3,373,373,563.0,124.0,695.0,124.0,628.0,179.0,576.0,263.0,
data/flickr/0/image00440.jpg,265,72,86,86,289.0,106.0,314.0,90.0,301.0,119.0,308.0,136.0,
data/flickr/0/image00441.jpg,39,53,199,199,111.0,106.0,176.0,112.0,134.0,162.0,110.0,188.0,
data/flickr/0/image00444.jpg,75,29,244,244,,,220.0,83.0,186.0,175.0,179.0,205.0,
data/flickr/0/image00445.jpg,-9,146,185,185,52.0,198.0,112.0,202.0,105.0,247.0,61.0,277.0,
data/flickr/0/image00447.jpg,142,76,117,117,184.0,107.0,228.0,115.0,209.0,141.0,181.0,153.0,
data/flickr/0/image00447.jpg,244,153,100,100,277.0,181.0,317.0,187.0,294.0,208.0,278.0,218.0,
data/flickr/0/image00447.jpg,416,178,104,104,447.0,211.0,485.0,210.0,462.0,229.0,456.0,248.0,
data/flickr/0/image00447.jpg,535,145,100,100,568.0,174.0,606.0,176.0,583.0,200.0,572.0,211.0,
data/flickr/0/image00447.jpg,673,154,116,116,709.0,193.0,750.0,186.0,728.0,216.0,716.0,238.0,
data/flickr/0/image00448.jpg,78,94,388,388,200.0,205.0,324.0,205.0,311.0,299.0,221.0,376.0,
data/flickr/0/image00448.jpg,760,193,87,87,790.0,218.0,823.0,221.0,798.0,240.0,793.0,256.0,
data/flickr/0/image00449.jpg,153,171,72,72,177.23097229,194.748779297,204.904388428,195.860519409,188.571426392,209.49382019,180.104980469,225.268096924,
data/flickr/0/image00457.jpg,202,153,122,122,248.0,186.0,293.0,202.0,272.0,206.0,242.0,229.0,
data/flickr/0/image00459.jpg,142,42,305,305,254.0,119.0,363.0,153.0,297.0,218.0,231.0,215.0,
data/flickr/0/image00466.jpg,53,161,207,207,119.0,224.0,193.0,224.0,155.0,267.0,128.0,307.0,
data/flickr/0/image00480.jpg,691,269,144,144,729.0,324.0,774.0,310.0,757.0,343.0,749.0,377.0,
data/flickr/0/image00481.jpg,16,-19,360,360,135.0,87.0,257.0,81.0,193.0,151.0,153.0,226.0,
data/flickr/0/image00483.jpg,172,34,161,161,233.0,77.0,284.0,84.0,235.0,115.0,225.0,144.0,
data/flickr/0/image00490.jpg,138,68,170,170,193.0,119.0,251.0,116.0,219.0,159.0,202.0,186.0,
data/flickr/0/image00491.jpg,43,84,44,44,,,,,61.0,106.0,67.0,116.0,
data/flickr/0/image00491.jpg,174,103,58,58,,,,,203.086700439,135.571746826,192.0,142.0,
data/flickr/0/image00494.jpg,143,62,136,136,190.0,101.0,243.0,108.0,210.0,131.0,181.0,145.0,
data/flickr/0/image00494.jpg,246,139,158,158,306.0,178.0,359.0,192.0,327.0,223.0,285.0,226.0,
data/flickr/0/image00496.jpg,125,151,219,219,203.0,212.0,284.0,217.0,227.0,274.0,196.0,291.0,
data/flickr/0/image00498.jpg,102,86,135,135,147.0,127.0,194.0,126.0,175.0,152.0,152.0,178.0,
data/flickr/0/image00499.jpg,47,91,323,323,171.0,168.0,288.0,208.0,216.0,261.0,146.0,285.0,
data/flickr/0/image00500.jpg,47,188,368,368,165.0,293.0,298.0,291.0,226.0,394.0,178.0,426.0,
data/flickr/0/image00501.jpg,218,120,136,136,267.0,162.0,310.0,166.0,302.0,190.0,274.0,213.0,
data/flickr/0/image00503.jpg,168,295,1130,1130,538.0,632.0,969.0,642.0,742.0,904.0,524.0,987.0,
data/flickr/0/image00504.jpg,102,141,152,152,150.0,188.0,206.0,186.0,182.0,222.0,151.0,238.0,
data/flickr/0/image00506.jpg,288,60,80,80,312.0,85.0,342.0,83.0,323.0,104.0,320.0,117.0,
data/flickr/0/image00512.jpg,105,86,232,232,183.0,152.0,,,229.0,200.0,192.0,254.0,
data/flickr/0/image00514.jpg,126,109,75,75,153.253417969,129.423522949,178.938354492,133.84703064,166.719940186,138.523590088,153.127853394,157.176559448,
data/flickr/0/image00515.jpg,166,160,157,157,218.0,207.0,273.0,205.0,237.0,245.0,225.0,270.0,
data/flickr/0/image00518.jpg,858,362,828,828,1087.0,616.0,1393.0,581.0,1300.0,709.0,1203.0,950.0,
data/flickr/0/image00520.jpg,204,237,312,312,307.0,328.0,414.0,328.0,373.0,415.0,321.0,446.0,
data/flickr/0/image00521.jpg,33,117,182,182,95.0,173.0,152.0,169.0,108.0,217.0,112.0,247.0,
data/flickr/0/image00527.jpg,190,88,207,207,251.0,146.0,334.0,145.0,297.0,208.0,260.0,229.0,
data/flickr/0/image00528.jpg,151,55,52,52,167.0,72.0,185.298080444,70.2755889893,175.832397461,82.0359954834,169.0,91.0,
data/flickr/0/image00532.jpg,158,114,77,77,182.0,139.0,209.0,136.0,205.0,155.0,190.0,167.0,
data/flickr/0/image00532.jpg,228,123,74,74,249.429229736,146.621002197,276.61340332,146.765594482,265.76864624,159.92388916,255.707763672,175.513702393,
data/flickr/0/image00532.jpg,386,88,75,75,412.237457275,111.929222107,438.987823486,113.900306702,431.8074646,120.376708984,418.664398193,139.26940918,
data/flickr/0/image00534.jpg,132,133,95,95,172.0,156.0,204.0,174.0,187.0,180.0,160.0,187.0,
data/flickr/0/image00535.jpg,143,395,193,193,205.0,453.0,277.0,453.0,247.0,503.0,202.0,520.0,
data/flickr/0/image00538.jpg,328,75,41,41,343.425201416,85.9842529297,357.75592041,88.7626571655,350.736785889,96.5129394531,342.03225708,102.887138367,
data/flickr/0/image00540.jpg,237,219,388,388,348.0,351.0,496.0,329.0,428.0,419.0,385.0,495.0,
data/flickr/0/image00543.jpg,136,74,103,103,165.0,110.0,197.0,104.0,192.0,131.0,173.0,146.0,
data/flickr/0/image00548.jpg,68,84,225,225,142.0,152.0,218.0,145.0,158.0,195.0,156.0,235.0,
data/flickr/0/image00549.jpg,307,116,49,49,323.0,130.0,341.0,131.0,334.480682373,140.629928589,326.0,149.0,
data/flickr/0/image00550.jpg,184,53,87,87,215.0,77.0,245.0,81.0,235.0,101.0,210.0,107.0,
data/flickr/0/image00553.jpg,65,123,269,269,154.0,207.0,243.0,202.0,210.0,275.0,,,
data/flickr/0/image00554.jpg,110,51,109,109,143.0,85.0,182.0,82.0,159.0,98.0,145.0,123.0,
data/flickr/0/image00555.jpg,57,98,209,209,113.0,168.0,191.0,152.0,160.0,205.0,141.0,248.0,
data/flickr/0/image00557.jpg,159,90,72,72,184.086990356,110.273712158,209.666290283,112.634048462,203.280838013,120.078742981,183.423324585,134.439437866,
data/flickr/0/image00559.jpg,220,104,50,50,236.057373047,118.689537048,255.118103027,118.965126038,244.081359863,130.262466431,236.824142456,138.530181885,
data/flickr/0/image00560.jpg,122,61,89,89,151.0,87.0,182.0,86.0,167.0,111.0,157.0,122.0,
data/flickr/0/image00561.jpg,126,64,88,88,151.0,93.0,184.0,87.0,171.0,99.0,159.0,123.0,
data/flickr/0/image00562.jpg,134,81,91,91,180.0,105.0,207.0,126.0,176.0,126.0,158.0,130.0,
data/flickr/0/image00564.jpg,1962,153,180,180,,,,,2049.0,247.0,2012.0,276.0,
data/flickr/0/image00566.jpg,139,15,55,55,156.0,33.0,175.545562744,32.5084381104,166.314208984,39.0926132202,159.079483032,52.2647171021,
data/flickr/0/image00567.jpg,871,593,701,701,1102.0,819.0,1333.0,789.0,1166.0,923.0,1117.0,1083.0,
data/flickr/0/image00574.jpg,135,68,49,49,150.0,83.0,168.0,83.0,160.719909668,94.2819671631,151.0,100.0,
data/flickr/0/image00580.jpg,94,126,151,151,143.0,171.0,196.0,170.0,172.0,211.0,152.0,233.0,
data/flickr/0/image00585.jpg,199,46,78,78,237.034118652,65.9711303711,260.0,83.0,237.900268555,87.76902771,220.0,90.0,
data/flickr/0/image00589.jpg,135,123,121,121,173.0,161.0,217.0,158.0,199.0,188.0,183.0,208.0,
data/flickr/0/image00592.jpg,250,94,66,66,271.625427246,113.573303223,297.703399658,114.791900635,284.298828125,127.83089447,273.082122803,140.314956665,
data/flickr/0/image00595.jpg,67,118,192,192,134.0,167.0,202.0,180.0,175.0,225.0,130.0,248.0,
data/flickr/0/image00597.jpg,72,106,136,136,111.0,156.0,153.0,138.0,132.0,181.0,134.0,206.0,
data/flickr/0/image00598.jpg,1506,520,770,770,1756.0,741.0,2044.0,764.0,1881.0,949.0,1830.0,1089.0,
data/flickr/0/image00598.jpg,3955,772,544,544,4126.0,926.0,4341.0,934.0,4259.0,1067.0,4163.0,1134.0,
data/flickr/0/image00600.jpg,58,171,57,57,72.0,195.0,92.5984268188,186.036743164,87.9790039062,203.464569092,84.7244110107,214.90814209,
data/flickr/0/image00602.jpg,152,66,282,282,215.0,205.0,282.0,127.0,295.0,223.0,310.0,262.0,
data/flickr/0/image00604.jpg,-17,18,215,215,60.0,76.0,140.0,89.0,80.0,123.0,56.0,169.0,
data/flickr/0/image00604.jpg,247,15,246,246,,,411.0,90.0,391.0,131.0,346.0,185.0,
data/flickr/0/image00606.jpg,251,73,147,147,293.0,131.0,340.0,109.0,314.0,152.0,310.0,177.0,
data/flickr/0/image00607.jpg,184,43,46,46,197.0,59.0,213.730789185,56.7529067993,206.801651001,68.3014602661,202.221603394,75.0,
data/flickr/0/image00609.jpg,191,125,136,136,239.0,161.0,289.0,178.0,255.0,205.0,237.0,215.0,
data/flickr/0/image00611.jpg,130,112,68,68,160.367446899,127.221595764,181.057373047,139.422576904,159.988754272,148.852645874,152.564682007,153.925765991,
data/flickr/0/image00615.jpg,46,112,322,322,137.0,235.0,229.0,187.0,192.0,296.0,211.0,336.0,
data/flickr/0/image00624.jpg,379,307,316,316,479.0,400.0,597.0,398.0,530.0,487.0,496.0,530.0,
data/flickr/0/image00626.jpg,-56,213,164,164,,,37.0,266.0,3.0,316.0,,,
data/flickr/0/image00626.jpg,909,212,161,161,986.0,266.0,,,1013.0,314.0,975.0,329.0,
data/flickr/0/image00632.jpg,55,136,219,219,117.0,202.0,199.0,198.0,158.0,242.0,131.0,289.0,
data/flickr/0/image00634.jpg,81,75,107,107,111.0,111.0,146.0,103.0,138.0,131.0,120.0,148.0,
data/flickr/0/image00642.jpg,118,67,69,69,139.325088501,88.9651260376,165.309341431,87.2328491211,152.564682007,101.214851379,142.566558838,112.420326233,
data/flickr/0/image00642.jpg,207,136,83,83,238.0,157.0,267.0,163.0,252.0,181.0,232.0,185.0,
data/flickr/0/image00642.jpg,280,47,79,79,306.0,69.0,335.0,70.0,319.0,91.0,305.0,94.0,
data/flickr/0/image00642.jpg,307,185,82,82,332.0,211.0,366.0,209.0,346.0,228.0,337.0,239.0,
data/flickr/0/image00645.jpg,70,112,137,137,114.0,157.0,163.0,152.0,134.0,182.0,122.0,208.0,
data/flickr/0/image00648.jpg,153,118,158,158,209.0,162.0,260.0,169.0,243.0,207.0,210.0,226.0,
data/flickr/0/image00650.jpg,1133,235,1000,1000,1452.0,539.0,1829.0,539.0,1611.0,763.0,1470.0,873.0,
data/flickr/0/image00658.jpg,2,422,1038,1038,363.0,727.0,715.0,729.0,521.0,1019.0,406.0,1134.0,
data/flickr/0/image00663.jpg,106,60,225,225,179.0,129.0,252.0,129.0,234.0,164.0,188.0,212.0,
data/flickr/0/image00665.jpg,458,-18,302,302,567.0,61.0,680.0,80.0,621.0,135.0,564.0,185.0,
data/flickr/0/image00667.jpg,129,47,53,53,146.0,63.0,164.0,63.0,153.543304443,76.7716522217,150.0,82.0,
data/flickr/0/image00670.jpg,624,201,359,359,728.0,317.0,845.0,297.0,805.0,399.0,782.0,458.0,
data/flickr/0/image00678.jpg,59,42,260,260,144.0,118.0,234.0,118.0,180.0,182.0,151.0,220.0,
data/flickr/0/image00679.jpg,86,76,130,130,128.0,114.0,171.0,115.0,139.0,133.0,128.0,161.0,
data/flickr/0/image00681.jpg,136,90,124,124,175.0,128.0,220.0,127.0,207.0,154.0,185.0,177.0,
data/flickr/0/image00682.jpg,339,28,59,59,359.0,47.0,381.0,47.0,364.484436035,58.3914527893,360.134979248,70.1349868774,
data/flickr/0/image00683.jpg,256,83,102,102,291.0,114.0,326.0,112.0,308.0,143.0,299.0,155.0,
data/flickr/0/image00685.jpg,101,85,131,131,142.0,123.0,191.0,124.0,169.0,160.0,147.0,170.0,
data/flickr/0/image00688.jpg,99,76,105,105,140.0,109.0,173.0,108.0,141.0,132.0,139.0,144.0,
data/flickr/0/image00689.jpg,104,119,210,210,171.0,183.0,247.0,182.0,210.0,229.0,182.0,265.0,
data/flickr/0/image00690.jpg,50,77,171,171,107.0,127.0,169.0,127.0,138.0,172.0,112.0,191.0,
data/flickr/0/image00691.jpg,156,93,42,42,167.0,108.0,184.246337891,106.458564758,178.097106934,116.143608093,170.0,123.0,
data/flickr/0/image00693.jpg,158,67,148,148,206.0,110.0,262.0,109.0,227.0,150.0,209.0,168.0,
data/flickr/0/image00694.jpg,97,78,121,121,137.0,110.0,183.0,114.0,160.0,145.0,140.0,153.0,
data/flickr/0/image00697.jpg,849,728,278,278,941.0,809.0,1044.0,812.0,982.0,865.0,966.0,928.0,
data/flickr/0/image00700.jpg,1049,1071,905,905,1347.0,1388.0,1642.0,1339.0,1521.0,1586.0,1409.0,1729.0,
data/flickr/0/image00712.jpg,126,85,100,100,160.0,111.0,195.0,118.0,182.0,142.0,160.0,152.0,
data/flickr/2/image00713.jpg,310,225,100,100,349.0,252.0,377.0,258.0,351.0,278.0,348.0,291.0,
data/flickr/0/image00714.jpg,137,77,134,134,174.0,119.0,225.0,112.0,205.0,147.0,193.0,173.0,
data/flickr/0/image00715.jpg,164,144,115,115,199.0,178.0,241.0,178.0,221.0,212.0,204.0,221.0,
data/flickr/0/image00719.jpg,137,27,146,146,173.0,78.0,225.0,62.0,217.0,109.0,200.0,129.0,
data/flickr/0/image00723.jpg,221,51,220,220,285.0,123.0,363.0,103.0,337.0,179.0,296.0,201.0,
data/flickr/0/image00724.jpg,76,97,195,195,129.0,166.0,198.0,149.0,163.0,174.0,142.0,223.0,
data/flickr/0/image00726.jpg,172,105,147,147,227.0,142.0,278.0,157.0,241.0,185.0,217.0,207.0,
data/flickr/0/image00727.jpg,267,47,73,73,288.472229004,76.25,312.916656494,64.1666641235,301.293762207,87.4315032959,299.745056152,104.185691833,
data/flickr/0/image00728.jpg,106,40,123,123,162.0,74.0,201.0,88.0,156.0,94.0,144.0,120.0,
data/flickr/0/image00729.jpg,98,38,118,118,138.0,73.0,175.0,69.0,156.0,97.0,143.0,125.0,
data/flickr/0/image00730.jpg,199,123,88,88,230.0,148.0,261.0,151.0,236.0,172.0,230.0,182.0,
data/flickr/0/image00740.jpg,560,938,1148,1148,935.0,1288.0,1331.0,1277.0,1178.0,1628.0,980.0,1730.0,
data/flickr/0/image00741.jpg,89,107,259,259,171.0,186.0,262.0,182.0,231.0,244.0,172.0,274.0,
data/flickr/0/image00745.jpg,218,57,191,191,278.0,109.0,346.0,113.0,323.0,162.0,271.0,172.0,
data/flickr/0/image00747.jpg,20,86,218,218,81.0,162.0,157.0,138.0,125.0,202.0,119.0,237.0,
data/flickr/0/image00753.jpg,63,172,1263,1263,482.0,551.0,889.0,561.0,785.0,809.0,541.0,1018.0,
data/flickr/0/image00755.jpg,196,185,380,380,319.0,299.0,430.0,294.0,417.0,400.0,334.0,429.0,
data/flickr/0/image00757.jpg,201,111,300,300,309.0,202.0,407.0,188.0,360.0,262.0,315.0,321.0,
data/flickr/0/image00764.jpg,214,150,594,594,401.0,322.0,619.0,324.0,525.0,483.0,417.0,541.0,
data/flickr/0/image00771.jpg,106,96,183,183,161.0,151.0,231.0,151.0,201.0,196.0,163.0,212.0,
data/flickr/0/image00772.jpg,122,100,108,108,158.0,130.0,198.0,133.0,176.0,156.0,161.0,175.0,
data/flickr/0/image00773.jpg,121,69,111,111,155.0,107.0,193.0,99.0,181.0,116.0,167.0,147.0,
data/flickr/0/image00774.jpg,119,59,87,87,147.0,85.0,180.0,84.0,162.0,106.0,154.0,118.0,
data/flickr/0/image00775.jpg,90,62,99,99,119.0,95.0,156.0,90.0,139.0,116.0,130.0,130.0,
data/flickr/0/image00776.jpg,267,57,49,49,283.0,72.0,301.0,73.0,289.366333008,81.9460067749,285.0,91.0,
data/flickr/0/image00777.jpg,175,69,114,114,212.0,104.0,257.0,102.0,233.0,134.0,217.0,146.0,
data/flickr/0/image00778.jpg,162,23,51,51,178.0,38.0,197.0,39.0,187.0,46.0,178.383956909,55.3055877686,
data/flickr/0/image00782.jpg,60,97,209,209,134.0,169.0,196.0,169.0,166.0,200.0,129.0,239.0,
data/flickr/0/image00783.jpg,255,62,95,95,284.0,90.0,319.0,88.0,307.0,114.0,290.0,128.0,
data/flickr/0/image00785.jpg,42,121,193,193,93.0,197.0,148.0,165.0,116.0,227.0,130.0,259.0,
data/flickr/0/image00787.jpg,1087,1206,325,325,1168.0,1337.0,1258.0,1276.0,1209.0,1359.0,1224.0,1450.0,
data/flickr/0/image00788.jpg,142,50,42,42,154.0,65.0,169.55380249,62.7671546936,162.804656982,71.8410186768,156.655410767,78.7401580811,
data/flickr/0/image00791.jpg,105,42,56,56,118.0,63.0,138.0,57.0,132.418441772,71.3723297119,129.0,84.0,
data/flickr/0/image00793.jpg,228,78,58,58,247.0,97.0,264.0,95.0,257.98651123,112.495315552,251.593551636,120.331832886,
data/flickr/0/image00796.jpg,129,115,136,136,166.0,163.0,211.0,151.0,206.0,191.0,170.0,205.0,
data/flickr/0/image00797.jpg,160,143,202,202,236.0,194.0,302.0,210.0,241.0,247.0,235.0,278.0,
data/flickr/0/image00802.jpg,191,70,167,167,242.0,120.0,304.0,116.0,276.0,166.0,260.0,185.0,
data/flickr/0/image00804.jpg,129,175,106,106,161.0,207.0,201.0,210.0,190.0,229.0,171.0,249.0,
data/flickr/0/image00806.jpg,233,71,47,47,248.128982544,85.2118453979,264.379455566,84.7169113159,257.0,96.0,250.352462769,106.074241638,
data/flickr/0/image00814.jpg,452,901,1966,1966,1106.0,1483.0,1734.0,1451.0,1427.0,2044.0,1250.0,2211.0,
data/flickr/0/image00815.jpg,106,171,217,217,224.0,224.0,,,259.0,284.0,198.0,316.0,
data/flickr/0/image00818.jpg,26,30,300,300,122.0,115.0,219.0,111.0,175.0,199.0,125.0,212.0,
data/flickr/0/image00824.jpg,99,66,155,155,148.0,110.0,204.0,111.0,177.0,151.0,151.0,161.0,
data/flickr/0/image00830.jpg,120,46,55,55,136.424819946,64.9831237793,155.298080444,61.6535415649,143.250839233,76.4341964722,142.810272217,84.4488220215,
data/flickr/0/image00832.jpg,183,130,228,228,256.0,203.0,334.0,195.0,298.0,255.0,265.0,277.0,
data/flickr/0/image00836.jpg,243,53,98,98,293.0,76.0,317.0,99.0,293.0,113.0,271.0,110.0,
data/flickr/0/image00837.jpg,115,58,77,77,142.0,81.0,166.0,81.0,164.0,92.0,149.0,110.0,
data/flickr/0/image00838.jpg,152,43,65,65,175.084365845,63.1046104431,197.047241211,62.5140609741,189.857513428,75.3093338013,177.915267944,88.8357696533,
data/flickr/0/image00839.jpg,146,95,44,44,159.370071411,108.308959961,176.788528442,109.394447327,167.0,119.0,161.102355957,125.301834106,
data/flickr/0/image00841.jpg,94,77,115,115,132.0,114.0,176.0,118.0,154.0,137.0,137.0,153.0,
data/flickr/0/image00842.jpg,64,106,196,196,132.0,162.0,203.0,162.0,152.0,210.0,133.0,227.0,
data/flickr/0/image00843.jpg,96,90,111,111,132.0,125.0,169.0,124.0,150.0,150.0,131.0,161.0,
data/flickr/0/image00844.jpg,38,71,195,195,95.0,137.0,166.0,129.0,121.0,164.0,110.0,206.0,
data/flickr/0/image00845.jpg,257,32,83,83,279.0,61.0,310.0,53.0,297.0,76.0,289.0,88.0,
data/flickr/0/image00846.jpg,149,82,73,73,169.041091919,115.616439819,192.054794312,100.410957336,182.0,120.0,185.064682007,138.055557251,
data/flickr/0/image00849.jpg,490,532,618,618,,,,,795.0,840.0,715.0,958.0,
